VISIT_AREA_NM,X_COORD,Y_COORD,ADDR
베프랑펜션,126.9072782,33.44692478,제주특별자치도 서귀포시 성산읍 고성중앙로 28-7
스테이일면식,126.8011651,33.55623829,제주특별자치도 제주시 구좌읍 해맞이해안로 514
스테이1미터,126.1694159,33.32093846,제주특별자치도 제주시 한경면 용수1길 89-15
바다어사또,126.6640061,33.54307813,제주특별자치도 제주시 조천읍 조함해안로 478
아주르블루,126.7238222,33.27969348,제주특별자치도 서귀포시 남원읍 남원회관로 104
카페송키,126.5201967,33.515115,제주특별자치도 제주시 무근성안길 16
소노캄제주 수영장,126.7920981,33.3055558,제주특별자치도 서귀포시 표선면
한아름식당,126.7977,33.32864994,제주특별자치도 서귀포시 표선면 세성로 265
바누카페,126.6286928,33.5347755,제주특별자치도 제주시 조천읍 신북로 142-5
조천면장국수,126.6368981,33.53616574,제주특별자치도 제주시 조천읍 신북로 225
더바당,126.3367823,33.46712779,제주특별자치도 제주시 애월읍 애월해안로 232-1
연희원,126.175125,33.27848247,제주특별자치도 서귀포시 대정읍 도원중로 144
카페베트로,126.3159406,33.30486439,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98
육수당 제주봉개점,126.5988414,33.48949,제주특별자치도 제주시 진목5길 1
제주신화월드 신화쇼핑스트리트,126.3172811,33.30686701,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
코코코게스트하우스,126.8677468,33.51632522,제주특별자치도 제주시 구좌읍 상하도길 44-1
산지해장국 세화점,126.8546343,33.52677449,제주특별자치도 제주시 구좌읍 세평항로 39
평대바다상점,126.8550252,33.52733755,제주특별자치도 제주시 구좌읍 세평항로 45
너럭,126.5088137,33.51619737,제주특별자치도 제주시 서해안로 671
코리아식당,126.6677217,33.54114613,제주특별자치도 제주시 조천읍 신북로 544
돌코롬도넛,126.5042643,33.51322718,제주시 용담로 14
영은맛집,126.5142689,33.23623125,제주특별자치도 서귀포시 막숙포로 66-18
오늘의바다,126.5184879,33.24164121,제주특별자치도 서귀포시 이어도로 990
아라리오뮤지엄 동문모텔1,126.5284392,33.5135328,제주특별자치도 제주시 산지로 37-5
CU 제주신화빌라스점,126.3202167,33.30091627,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
제주신화월드 신화빌라스5단지,126.3209117,33.30128973,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
제주신화월드 서머셋클럽하우스,126.3172209,33.30218644,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89
중문사계절조개,126.4217803,33.25253017,제주특별자치도 서귀포시 천제연로 159
제주신화월드,126.320651,33.301374,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
탐라중식당,126.4796206,33.48334596,제주특별자치도 제주시 노형10길 23
이호서프,126.4525093,33.4969802,제주특별자치도 제주시 테우해안로 172-5
북마크하우스,126.231505,33.23867542,제주특별자치도 서귀포시 대정읍 일과대수로11번길 16-8
엔제리너스 한라수목원점,126.4919021,33.47051044,제주특별자치도 제주시 수목원길 65-6
한경가든,126.1736127,33.30455383,제주특별자치도 제주시 한경면 노을해안로 1259
제주초계한우,126.231115,33.23665701,제주특별자치도 서귀포시 대정읍 일과대수로27번길 53-2
롤링브루잉,126.5291132,33.51310441,제주특별자치도 제주시 동문로 21-1
더벤티 해비치리조트점,126.8438523,33.32484674,제주특별자치도 서귀포시 표선면 민속해안로 577
홍성방,126.2516618,33.220171,제주특별자치도 서귀포시 대정읍 하모항구로 76
남원소바,126.7229741,33.27971864,제주특별자치도 서귀포시 남원읍 남원회관로 97
뜨리바다펜션,126.6996418,33.27152272,제주특별자치도 서귀포시 남원읍 태위로510번길 31-16
김희선제주두루치기,126.4953448,33.51870374,제주특별자치도 제주시 어영길 19
성산어촌계해녀의집,126.9388515,33.46286501,제주특별자치도 서귀포시 성산읍 일출로 284-34
이호웨이브,126.4494004,33.49630556,제주특별자치도 제주시 현사길 17-1
달고기네은갈치,126.4456109,33.49791513,제주특별자치도 제주시 테우해안로 106
맬록게스트하우스,126.5626384,33.52398058,제주특별자치도 제주시 진서로 58-3
더제이드카페앤펍,126.5266505,33.51390465,제주특별자치도 제주시 관덕로15길 7-1
곤을커피,126.5593407,33.5223866,제주특별자치도 제주시 곤을서길 7
주먹밥이야기,126.5658313,33.52029349,제주특별자치도 제주시 진동로3길 23
흙소담,126.9014716,33.48585538,제주특별자치도 제주시 구좌읍 해맞이해안로 2484
팔천순대&카페 성산본점,126.9291622,33.46864097,제주특별자치도 서귀포시 성산읍 성산등용로 78
그림그리는펜션,126.8437955,33.43120908,제주특별자치도 서귀포시 성산읍 금백조로131번길 181
하모해수풀장,126.2579211,33.21086596,제주특별자치도 서귀포시 대정읍 최남단해안로 132
제주해룡,126.5926105,33.49125484,제주특별자치도 제주시 번영로 476
좀녀네집,126.7300863,33.56028532,제주특별자치도 제주시 구좌읍 김녕리 6145
갯깍주상절리대,126.3976725,33.24150613,제주특별자치도 서귀포시 색달동
더오젠호텔,126.5431612,33.51024667,제주특별자치도 제주시 동광로23길 3
스마트무인텔,126.3146301,33.28928008,제주특별자치도 서귀포시 안덕면 중산간서로 1913-58
쿨다이브,126.5627348,33.24130152,제주특별자치도 서귀포시 솔동산로10번길 39-1
오설록농장,126.4843036,33.27441529,제주특별자치도 서귀포시 도순동 1
선흘낭,126.7054564,33.5113934,제주특별자치도 제주시 조천읍 중산간동로 1284
산지해장국 노형직영점,126.4764104,33.48327474,제주특별자치도 제주시 노형9길 16-1
치치퐁,126.3133912,33.23523417,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-62
도시정원,126.4128528,33.25627154,제주특별자치도 서귀포시 천제연로 65
당포로나인돈카츠,126.8435693,33.32575883,제주특별자치도 서귀포시 표선면 표선당포로 9
우도래요,126.9434322,33.51031151,제주특별자치도 제주시 우도면 우도해안길 360
소섬바라기,126.9627865,33.50948936,제주특별자치도 제주시 우도면 우도비양길 83
검멀레해변 당나귀체험,126.9669025,33.49717101,제주특별자치도 제주시 우도면 우도해안길 627
집나간왕새우 바람난조개구이 서귀포점,126.5633469,33.24703624,제주특별자치도 서귀포시 명동로 14
더잇24 제주화순점,126.3335379,33.246247,제주특별자치도 서귀포시 안덕면 화순로 119
북촌에가면,126.6925856,33.54801197,제주특별자치도 제주시 조천읍 북촌5길 6
빽다방 제주애월좋은마트점,126.3658603,33.47099178,제주특별자치도 제주시 애월읍 일주서로 6679
청도,126.4971029,33.51993525,제주특별자치도 제주시 서해안로 546
유수암캠핑장,126.3936973,33.42212953,제주특별자치도 제주시 애월읍 하소로 684-25
"이호테우해수욕장,도리로17",126.4526908,33.4973768,제주특별자치도 제주시 이호일동 1665-13
제주달밤,126.3978206,33.25526738,제주특별자치도 서귀포시 예래로68번길 11-8
미카의달콤한작업실,126.2989279,33.22673961,제주특별자치도 서귀포시 안덕면 사계남로84번길 4
오우야 에스프레소바 모슬포점,126.250818,33.22099992,제주특별자치도 서귀포시 대정읍 신영로 75
중문더드림감귤,126.4063834,33.26158473,제주특별자치도 서귀포시 색달로81번길 59
맛있는여행,126.9358558,33.46270121,제주특별자치도 서귀포시 성산읍 일출로 284-9
GS25 제주성산항점,126.9297597,33.46944014,제주특별자치도 서귀포시 성산읍 성산등용로 88
우리주유소,126.5035599,33.49982339,제주특별자치도 제주시 서광로 67
BHC치킨 신연동점,126.4870077,33.48029962,제주특별자치도 제주시 연화로 16
복집식당,126.5183808,33.51260153,제주특별자치도 제주시 비룡길 5
스위츠커피바,126.4770127,33.48133795,제주특별자치도 제주시 노형4길 25
제주 자몽호텔,126.2613401,33.41490253,제주특별자치도 제주시 한림읍 한림해안로 136
무호소반,126.2617437,33.41408178,제주특별자치도 제주시 한림읍 문화길 5-12
수일통닭 한림점,126.2510439,33.40201662,제주특별자치도 제주시 한림읍 한림로 475
한림공원 쌍용굴,126.2407225,33.38645018,제주특별자치도 제주시 한림읍 협재리
한림해장국,126.2614834,33.41422539,제주특별자치도 제주시 한림읍 문화길 5-10
롯데리아 모슬포점,126.2522844,33.21961214,제주특별자치도 서귀포시 대정읍 최남단해안로 13
우도탕수육 소림각,126.9517269,33.49340453,제주특별자치도 제주시 우도면 우도로 6
항도,126.9298671,33.46966019,제주특별자치도 서귀포시 성산읍 성산등용로 92
고흥식당,126.5200405,33.51415871,제주특별자치도 제주시 무근성7길 15
바다나라횟집,126.6076785,33.23961206,제주특별자치도 서귀포시 보목포로 55
자연몸국,126.5250566,33.51172301,제주특별자치도 제주시 중앙로 63-11
자현우육면,126.4738316,33.48092779,제주특별자치도 제주시 노형1길 8-8
젤라떼리아섬,126.4767529,33.48159832,제주특별자치도 제주시 노형5길 7
은쥬얼LEE,126.8362434,33.53936039,제주특별자치도 제주시 구좌읍 해맞이해안로 1088
어제보다오늘,126.4569825,33.50286292,제주특별자치도 제주시 서해안로 68
드르쿰다 in성산,126.9190809,33.4445023,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 64
머물다정식,126.7918795,33.55709397,제주특별자치도 제주시 구좌읍 월정중길 20
리치망고 월정점,126.8098103,33.55616532,제주특별자치도 제주시 구좌읍 해맞이해안로 610
낭만팥집,126.571403,33.25742399,제주특별자치도 서귀포시 동홍서로96번길 17
돈수육,126.5117964,33.25369243,제주특별자치도 서귀포시 신서귀로 54
시머폿,126.5525453,33.47236525,제주특별자치도 제주시 인다1길 65
제주별미곳간,126.5138647,33.5098397,제주특별자치도 제주시 용담일동
지금여기에Part2,126.231381,33.38924801,제주특별자치도 제주시 한림읍 금능길 79
용담삼동 2159,126.4941107,33.5133634,제주특별자치도 제주시 용담삼동
뭉치푸줏간,126.9153875,33.44914313,제주특별자치도 서귀포시 성산읍 동류암로 50
제주 애월 카츠,126.493124,33.507818,제주특별자치도 제주시 공항로 2
한국지능정보사회진흥원 제주NIA글로벌센터,126.5201572,33.25348243,제주특별자치도 서귀포시 서호중앙로 68-11
크림,126.523385,33.51742456,제주특별자치도 제주시 탑동로 14
도너츠윤 제주점,126.9111776,33.44945575,제주특별자치도 서귀포시 성산읍 고성중앙로 79
심박돈숙성흑돼지,126.931563,33.46087135,제주특별자치도 서귀포시 성산읍 성산중앙로 8
해비치호텔앤드리조트 제주 수영장,126.8446725,33.32144142,제주특별자치도 서귀포시 표선면 민속해안로 537
더웰테라스,126.4203659,33.25285899,제주특별자치도 서귀포시 천제연로 144
그럼외도,126.4339994,33.49430316,제주특별자치도 제주시 월대3길 16
세컨디포레스트 제주점,126.486125,33.48327843,제주특별자치도 제주시 원노형10길 32
주민포차 대정점,126.2534251,33.22120042,제주특별자치도 서귀포시 대정읍 신영로 101-1
스위스빌리지,126.6774437,33.49423474,제주특별자치도 제주시 조천읍 함와로 566-27
남또리횟집,126.3493442,33.47280853,제주특별자치도 제주시 애월읍 애월해안로 384
필연,126.6952617,33.48191347,제주특별자치도 제주시 조천읍 와선로 200
구아우쇼콜라,126.7461355,33.55625399,제주특별자치도 제주시 구좌읍 김녕항2길 14
문화공간비수기,126.4807755,33.23939772,제주특별자치도 서귀포시 말질로137번길 7
짜이다방,126.3080431,33.23439127,제주특별자치도 서귀포시 안덕면 사계남로 239
하동까스,126.2588694,33.21161634,제주특별자치도 서귀포시 대정읍 최남단해안로127번길 13
ICC제주갤러리,126.4244423,33.24129026,제주특별자치도 서귀포시 중문관광로 224
영춘반점,126.5601533,33.25842158,제주특별자치도 서귀포시 중앙로 156
갤러리노리,126.2704368,33.33955792,제주특별자치도 제주시 한림읍 용금로 891
미보삿뽀로참치 제주연동점,126.4870888,33.48260352,제주특별자치도 제주시 연동4길 36
카페리블링스,126.5092161,33.49448326,제주특별자치도 제주시 동성길 67
대윤흑돼지,126.5592329,33.25065169,제주특별자치도 서귀포시 서문로 23
청담집,126.4721238,33.49198035,제주특별자치도 제주시 월랑로 83
토이마켓 서귀포점,126.5506797,33.24785127,제주특별자치도 서귀포시 하논로 84
섭지코지전망대,126.9333793,33.42917977,제주특별자치도 서귀포시 성산읍 고성리
이조은식당,126.4161187,33.25507875,제주특별자치도 서귀포시 천제연로 97
한라봉농장,126.4883231,33.25072999,제주특별자치도 서귀포시 일주서로 184
왕산마리나항,126.3572218,37.45665842,제주특별자치도 서귀포시 표선면 민속해안로 594
정원이있는마네,126.2993636,33.22591889,제주특별자치도 서귀포시 안덕면 사계남로84번길 14
제주설심당 모슬포점,126.2507205,33.22086139,제주특별자치도 서귀포시 대정읍 신영로 73
프롬혜,126.2428545,33.39590103,제주특별자치도 제주시 한림읍 한림로 371
선인장서프,126.231276,33.38860272,제주특별자치도 제주시 한림읍 금능6길 19
애월수산마트,126.3318715,33.46742328,제주특별자치도 제주시 애월읍 애월해안로 182
표선카라반,126.8382259,33.32994276,제주특별자치도 서귀포시 표선면 표선동서로 324-18
도시해녀,126.4025524,33.48424619,제주특별자치도 제주시 애월읍 하귀미수포길 16-1
제주올레5코스 공식안내소,126.7196597,33.27792057,제주특별자치도 서귀포시 남원읍 남태해안로 140
인피니티펜션,126.6568189,33.5478026,제주특별자치도 제주시 조천읍 조함해안로 378
맥도날드 제주일도DT점,126.5410593,33.5075774,제주특별자치도 제주시 동광로 134
롯데시네마 제주아라,126.5359082,33.48382467,제주특별자치도 제주시 구산로 4
설레임게스트하우스,126.3105239,33.46426444,제주특별자치도 제주시 애월읍 애월북서길 67
애월포차,126.3070575,33.45120459,제주특별자치도 제주시 애월읍 곽지9길 23
리부아르,126.3752205,33.48194581,제주특별자치도 제주시 애월읍 애월해안로 686
트라이던트치킨&비어,126.313003,33.46239389,제주특별자치도 제주시 애월읍 애월로 44
홍여순해장국,126.3229012,33.46587798,제주특별자치도 제주시 애월읍 애월해안로 86
카프리애월,126.3141068,33.46333224,제주특별자치도 제주시 애월읍 애월로4길 18
두빛나래리조트,126.299372,33.23697906,제주특별자치도 서귀포시 안덕면 사계북로 109
하노이안브라더스,126.5435713,33.50962248,제주특별자치도 제주시 천수동로 1
연안식당 제주연동점,126.4966421,33.4820269,제주특별자치도 제주시 신대로 169
심스호텔,126.5395349,33.51781202,제주특별자치도 제주시 임항로 249
토투가커피,126.2898854,33.44279032,제주특별자치도 제주시 한림읍 귀덕9길 19
제주의 별,126.5149532,33.51560939,제주특별자치도 제주시 동한두기길 42-5
몰래물,126.4834305,33.51088835,제주특별자치도 제주시 도두이동 697-10
제주우드펍,126.4823387,33.51023826,제주특별자치도 제주시 서해안로 348-1
달콤한 휴식,126.3362027,33.42276383,제주특별자치도 제주시 애월읍 천덕로 395
애월랑,126.3075378,33.44856383,제주특별자치도 제주시 애월읍 곽지5길 1
미풍해장국 모슬포점,126.2470864,33.21983685,제주특별자치도 서귀포시 대정읍 신영로36번길 35
프립캠프,126.560088,33.24619345,제주특별자치도 서귀포시 태평로 363
진냉면,126.5531076,33.24561316,제주특별자치도 서귀포시 남성중로 155
미미파스타,126.6246827,33.25866915,제주특별자치도 서귀포시 남원읍 하례로 98
검은쇠몰고오는,126.4933751,33.48358777,제주특별자치도 제주시 신대로20길 27
해비치호텔앤리조트 실외수영장,126.8455697,33.32298793,제주특별자치도 서귀포시 표선면 민속해안로 537
베이커리 카페 벨라,126.3201629,33.3009295,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139
제주신화월드 코스모스밭,126.317333,33.29896201,제주특별자치도 서귀포시 안덕면 서광리 산 24-8
스틸네거티브클럽,126.5758239,33.25576212,제주특별자치도 서귀포시 동홍남로82번길 14-10
종달리해변,126.9050774,33.48868923,제주특별자치도 제주시 구좌읍 종달리 622-5
또똣제주백팩커스,126.3062963,33.22939109,제주특별자치도 서귀포시 안덕면 사계남로153번길 10
휴펜션,126.8632087,33.5205488,제주특별자치도 제주시 구좌읍 구좌로 116-3
온더스톤게스트하우스 성산점,126.9306972,33.47008261,제주특별자치도 서귀포시 성산읍 성산등용로 100-4
CU 제주516교차로점,126.5508284,33.45565963,제주특별자치도 제주시 516로 3157
연돈볼카츠 제주사수점 주차장,126.4789008,33.50955937,제주특별자치도 제주시 도두이동 836-7
함덕촐래밥상,126.6580393,33.53919757,제주특별자치도 제주시 조천읍 함대로 57
온더스톤브런치카페,126.9179974,33.47019748,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746
제주도서핑샵 문서프,126.3083646,33.45008311,제주특별자치도 제주시 애월읍 곽지7길 1
연리지가든,126.2023213,33.34514191,제주특별자치도 제주시 한경면 두조로 190-20
카페로쥬,126.7936368,33.55625663,제주특별자치도 제주시 구좌읍 월정1길 64-1
니모스토리,126.7539748,33.55822898,제주특별자치도 제주시 구좌읍 김녕로17길 33-1
안동본가국밥 서귀포점,126.5066393,33.24829748,제주특별자치도 서귀포시 월드컵로 18-1
제주삼촌,126.461399,33.4849824,제주특별자치도 제주시 노형동
용호주유소,126.5720999,33.51161945,제주특별자치도 제주시 연삼로 806
흑곰,126.6719542,33.53968511,제주특별자치도 제주시 조천읍 신북로 586
더슬로우,126.7945835,33.5580109,제주특별자치도 제주시 구좌읍 해맞이해안로 430
담뜨락,126.8839654,33.52123356,제주특별자치도 제주시 구좌읍 문주란로3길 38
채정하,126.8514099,33.52377916,제주특별자치도 제주시 구좌읍 일주동로 3103
잠녀네집,126.7300863,33.56028532,제주특별자치도 제주시 구좌읍 김녕리 6145
가스름식당,126.7719664,33.35311874,제주특별자치도 서귀포시 표선면 가시로565번길 19
카페미깡,126.6199477,33.27952029,제주특별자치도 서귀포시 남원읍 태위로 522-12
제주엔우영베이커리카페,126.8556606,33.5232847,제주특별자치도 제주시 구좌읍 구좌로 40
카페1950,126.4141058,33.25022757,제주특별자치도 서귀포시 중문관광로 90
놀빛바다호,126.1645103,33.30787394,제주특별자치도 제주시 한경면 노을해안로 1142
부띠끄풀빌라 나미브,126.2032277,33.36568417,제주특별자치도 제주시 한경면 판포4길 41-41
착한집,126.5070006,33.49996155,제주특별자치도 제주시 서광로 98
쉘브르,126.1988721,33.36541451,제주특별자치도 제주시 한경면 일주서로 4533-11
탄광맥주,126.4214046,33.25286022,제주특별자치도 서귀포시 천제연로 153
용머리해안 기후변화홍보관,126.3130417,33.23328114,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-34
사거리사또집농산물,126.801354,33.39010684,제주특별자치도 서귀포시 표선면 중산간동로 4627
도련주유소,126.5791596,33.51179149,제주특별자치도 제주시 연삼로 874
신산리마을카페,126.8768459,33.3766209,제주특별자치도 서귀포시 성산읍 환해장성로 33
전설의감자탕앤왕돈가스,126.8294753,33.32725051,제주특별자치도 서귀포시 표선면 표선관정로 39-37
살아있는해물뚝배기 어마장장,126.5298517,33.51107683,제주특별자치도 제주시 성지로 62
새왓댁 1호점,126.6229494,33.29140568,제주특별자치도 서귀포시 남원읍 신례로379번길 31-8
올레삼다정,126.5698327,33.25308894,제주특별자치도 서귀포시 태평로537번길 48
선덕사,126.5936058,33.32017958,제주특별자치도 서귀포시 516로771번길 64
바램,126.3525936,33.31110695,제주특별자치도 서귀포시 안덕면 신화역사로 611
비오토피아 수풍석박물관,126.3897985,33.29992861,제주특별자치도 서귀포시 안덕면 산록남로762번길 79
자연스러운식당,126.5326118,33.24339916,제주특별자치도 서귀포시 태평로92번길 8
바다다펜션,126.8951424,33.52170694,제주특별자치도 제주시 구좌읍 문주란로 132
위미브런치,126.6761213,33.27536594,제주특별자치도 서귀포시 남원읍 태위로 268
한입베어,126.5419402,33.49236448,제주특별자치도 제주시 박성내동길 25
돈풍,126.4850796,33.4868444,제주특별자치도 제주시 원노형로 23
아웃백스테이크하우스 제주점,126.478381,33.48569841,제주특별자치도 제주시 노형로 407
노형삼대국수회관,126.4787983,33.48284753,제주특별자치도 제주시 노형13길 11
제주흑돼지복댕이,126.9165957,33.44762744,제주특별자치도 서귀포시 성산읍 일출로 34
야야,126.6734895,33.54398346,제주특별자치도 제주시 조천읍 조함해안로 580
아난드요가원,126.4818057,33.47650211,제주특별자치도 제주시 한라대학로 107
삼도명가,126.5208204,33.51091961,제주특별자치도 제주시 중앙로14길 34
토닥토닥카페,126.7799203,33.30721506,제주특별자치도 서귀포시 표선면 일주동로 6473
고산성당,126.1801504,33.30123599,제주특별자치도 제주시 한경면 칠전로 1
오지하우스 신제주점,126.4754271,33.48913904,제주특별자치도 제주시 월랑로 43
뉴제주호텔,126.4826851,33.48565514,제주특별자치도 제주시 원노형6길 2
표선항,126.8451658,33.32608181,제주특별자치도 서귀포시 표선면 표선리 45-4
보라지붕,126.6701521,33.54075953,제주특별자치도 제주시 조천읍 함덕19길 6
용두암현대1차아파트,126.5077971,33.51553157,제주특별자치도 제주시 용담로5길 25
산호전복,126.5186457,33.51802292,제주특별자치도 제주시 탑동로 59
better flat 카페,126.5234965,33.5183379,제주특별자치도 제주시 삼도이동
칠돈가,126.4777821,33.4937722,제주특별자치도 제주시 연동
돌갱이네집,126.2398267,33.39367634,제주특별자치도 제주시 한림읍 한림로 329-6
일번지해장국,126.8010206,33.3929987,제주특별자치도 서귀포시 표선면 서성일로 12
춘심이네 2호점,126.4853221,33.46440474,제주특별자치도 제주시 1100로 3114
제주애월한정식,126.3524414,33.47295729,제주특별자치도 제주시 애월읍 애월해안로 412
행복식당,126.4803367,33.48828157,제주특별자치도 제주시 다랑곶길 23
대란갈비,126.5255214,33.49832985,제주특별자치도 제주시 도남로 19
카페동경앤책방,126.4048448,33.48133157,제주특별자치도 제주시 애월읍 하귀로 74
대돈,126.5267604,33.51586513,제주특별자치도 제주시 관덕로15길 29
스무,126.5256739,33.51397124,제주특별자치도 제주시 관덕로11길 8-3
소요펜션,126.649401,33.27221348,제주특별자치도 서귀포시 남원읍 태위로 13
솔향바다가든,126.3090569,33.45664059,제주특별자치도 제주시 애월읍 일주서로 6113
제주동문재래시장 8-1입구,126.5260174,33.51158514,제주특별자치도 제주시 관덕로14길 20
도나망,126.6697881,33.53682401,제주특별자치도 제주시 조천읍 일주동로 1208
참치정육점 주주,126.4971009,33.48604627,제주특별자치도 제주시 문송길 42
신마라본색 칠성점,126.5261266,33.51426418,제주특별자치도 제주시 관덕로13길 14
고향숯불막창 제주지사,126.5200013,33.5115169,제주 제주시 월랑로4길 6 고향숯불막창 제주지사
신화의거리,126.4900566,33.48731217,제주특별자치도 제주시 신광로 53
CU 제주신엄점,126.3569626,33.47840566,제주특별자치도 제주시 애월읍 애월해안로 494
어승생,126.4892783,33.39652248,제주특별자치도 제주시 해안동 산 220-12
제주돌창고,126.2335677,33.3370927,제주특별자치도 제주시 한경면 조수7길 8
농업회사법인 유진팡,126.7425154,33.33991731,제주특별자치도 서귀포시 남원읍 원님로399번길 31-7
순례자의교회,126.1805308,33.31980414,제주특별자치도 제주시 한경면 용수리 2410
라라김밥,126.309869,33.2337252,제주특별자치도 서귀포시 안덕면 사계남로216번길 31
한라산기도원,126.5588463,33.30875469,제주특별자치도 서귀포시 돈내코로 295-114
모슬포교회 역사관,126.2481926,33.22419563,제주특별자치도 서귀포시 대정읍 하모이삼로15번길 25
서림연대,126.2306784,33.23652448,제주특별자치도 서귀포시 대정읍 일과대수로27번길 53-1
당산봉,126.1729781,33.30774396,제주특별자치도 제주시 한경면 용수리 산 28
카페폴린,126.5736429,33.24610721,제주특별자치도 서귀포시 칠십리로 194
따소롬,126.7937464,33.55726479,제주특별자치도 제주시 구좌읍 월정1길 72-1
메종글래드제주 더 라운지,126.4889053,33.48560332,제주특별자치도 제주시 노연로 80
월정리해안도로,126.7955044,33.55608302,제주특별자치도 제주시 구좌읍 월정리 652-4
타라타전동킥보드,126.7983766,33.55462354,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1
대어호횟집,126.4877591,33.48498019,제주특별자치도 제주시 연동4길 12
도도베이커리,126.5588881,33.25179013,제주특별자치도 서귀포시 서문서로55번길 4
메종글래드제주 더파티오풀,126.4885322,33.48523944,제주특별자치도 제주시 노연로 80
CU 서귀외돌개점,126.5547303,33.24387703,제주특별자치도 서귀포시 남성중로 131
뚜르셀프카페,126.7717547,33.35356556,제주특별자치도 서귀포시 표선면 가시로613번길 60
벌크커피 삼도점,126.5164071,33.50172967,제주특별자치도 제주시 서광로11길 19
세븐스타코인노래연습장 서귀포점,126.5634187,33.24705632,제주특별자치도 서귀포시 명동로 14
꽁지삼춘네,126.2728005,33.41695013,제주특별자치도 제주시 한림읍 명랑남동길 34
던킨 제주신화월드점,126.3163542,33.30497395,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
제주 종달리전망대,126.913254,33.5027819,제주특별자치도 제주시 구좌읍 해맞이해안로 2196
제주옹기정원 야원,126.6650563,33.46950161,제주특별자치도 제주시 조천읍 번영로 1218
꿀봉,126.2963305,33.35903401,제주특별자치도 제주시 한림읍 금악로1길 3
논짓물해수족욕카페,126.3879816,33.23718513,제주특별자치도 서귀포시 논짓물로 13
솔오름전망대,126.5559909,33.2916209,제주특별자치도 서귀포시 동홍동 2150-1
카페 공드리,126.8867285,33.44608184,제주특별자치도 서귀포시 성산읍 수시로10번길 3
캠핑고래 제주점,126.5617477,33.49076365,제주특별자치도 제주시 황사평6길 90-25
갈매기팸,126.8606444,33.52474379,제주특별자치도 제주시 구좌읍 해맞이해안로 1451
우뭇개해안,126.9386349,33.46187313,제주특별자치도 서귀포시 성산읍 일출로 284-12
레프트핸더 게스트하우스,126.8649918,33.52019732,제주특별자치도 제주시 구좌읍 상도북2길 17-12
조실장회센터,126.5325534,33.49502068,제주특별자치도 제주시 고산동산6길 4
세컨드스토리,126.7909483,33.55203085,제주특별자치도 제주시 구좌읍 월정1길 1
슬로우트립 게스트하우스,126.9146294,33.46162469,제주특별자치도 서귀포시 성산읍 오조로85번길 4
바람벽에흰당나귀,126.7076017,33.55385099,제주특별자치도 제주시 구좌읍 동복로 11
멘도롱돈까스,126.7958634,33.55548134,제주특별자치도 제주시 구좌읍 월정7길 58
숙자네숟가락젓가락,126.85487,33.52742753,제주특별자치도 제주시 구좌읍 세평항로 45-2
카도 본점,126.4921732,33.48673663,제주특별자치도 제주시 신대로16길 41
빈티지1950카페펜션,126.7960178,33.53101499,제주특별자치도 제주시 구좌읍 덕행로 175-42
요가베르데,126.7871106,33.48435478,제주특별자치도 제주시 구좌읍 비자림로 1999-6
미르오메기떡,126.5287208,33.50587937,제주특별자치도 제주시 삼성로 25
미르게스트하우스,126.5106237,33.51283439,제주특별자치도 제주시 용담로7길 4
월정스티치,126.7979519,33.55478333,제주특별자치도 제주시 구좌읍 해맞이해안로 480
함덕식탁,126.6722277,33.54195515,제주특별자치도 제주시 조천읍 함덕로 28
사랑약국,126.5330734,33.49478101,제주특별자치도 제주시 중앙로 286
제주곱,126.4922059,33.48702166,제주특별자치도 제주시 신대로16길 42
고기굽는해녀,126.8268519,33.53602794,제주특별자치도 제주시 구좌읍 한동로1길 25
아이스크림크라켄그리고정석농장,126.7983723,33.55462173,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1
평대주유소,126.8371446,33.53069092,제주특별자치도 제주시 구좌읍 일주동로 2948
감성밥집바다의집,126.9100395,33.46211354,제주특별자치도 서귀포시 성산읍 병문로 236
루스트플레이스 노형점,126.4698319,33.4838319,제주특별자치도 제주시 수덕로 79
삐꼴라상점,126.4016064,33.41929635,제주특별자치도 제주시 애월읍 하소로 769-58
용담주유소,126.5154233,33.50909543,제주특별자치도 제주시 용담로 136
탑스킨케어,126.5190424,33.51791987,제주특별자치도 제주시 무근성길 2
정든마을고깃집,126.5400526,33.49686636,제주특별자치도 제주시 정든로 20-8
유메야마,126.4814544,33.48526051,제주특별자치도 제주시 노연로 12
백한철꽈배기식빵,126.7114184,33.28136939,제주특별자치도 서귀포시 남원읍 남한로21번길 56
강정중국집,126.484132,33.23422372,제주특별자치도 서귀포시 이어도로 633
해물나무 제주한림점,126.2643849,33.40978157,제주특별자치도 제주시 한림읍 한림상로 105
